platform,source,date,post_time,day_of_week,is_weekend,content_type,hashtags,likes,comments,shares,views,engagement_rate,engagement_level
Instagram,viral_trends_dataset,2022-11-01,,1.0,0,Text,#Gaming,417599,30642.0,10888,3717231.0,12.3514,Low
Twitter,viral_trends_dataset,2023-02-20,,0.0,0,Video,#Challenge,109560,24165.0,72783,3351844.0,6.161,High
YouTube,viral_trends_dataset,2022-10-04,,1.0,0,Image,#Education,219478,9544.0,50960,1088400.0,25.7242,Low
TikTok,viral_trends_dataset,2023-08-14,,0.0,0,Text,#Music,486900,18804.0,57469,1068851.0,52.6896,Low
YouTube,viral_trends_dataset,2022-12-05,,0.0,0,Video,#Tech,226028,44655.0,42182,4256215.0,7.3508,Low
Twitter,viral_trends_dataset,2023-05-10,,2.0,0,Image,#Education,267989,31998.0,33779,2875825.0,11.6059,High
YouTube,viral_trends_dataset,2022-06-24,,4.0,0,Text,#Tech,290505,47868.0,80733,1064061.0,39.3874,Low
TikTok,viral_trends_dataset,2022-07-12,,1.0,0,Video,#Fitness,20540,9403.0,47457,3806689.0,2.0333,High
Twitter,viral_trends_dataset,2022-03-01,,1.0,0,Image,#Gaming,82540,2955.0,38617,4581334.0,2.7091,High
TikTok,viral_trends_dataset,2022-12-30,,4.0,0,Video,#Challenge,36002,49277.0,75771,1122575.0,14.3465,Medium
TikTok,viral_trends_dataset,2023-06-23,,4.0,0,Video,#Gaming,232704,29927.0,14507,3589440.0,7.7209,High
Twitter,viral_trends_dataset,2022-05-07,,5.0,1,Image,#Viral,353078,47414.0,6086,3436501.0,11.8312,Medium
YouTube,viral_trends_dataset,2023-02-16,,3.0,0,Live,#Education,445158,36183.0,72002,4946463.0,11.1866,Low
Twitter,viral_trends_dataset,2022-06-20,,0.0,0,Video,#Challenge,409229,13106.0,27714,1687923.0,26.6629,Medium
TikTok,viral_trends_dataset,2023-01-09,,0.0,0,Live,#Dance,154970,31448.0,2083,924656.0,20.3861,High
YouTube,viral_trends_dataset,2023-11-10,,4.0,0,Video,#Gaming,413617,4384.0,89862,3630952.0,13.987,Medium
Instagram,viral_trends_dataset,2023-01-11,,2.0,0,Live,#Comedy,40878,32364.0,92816,23823.0,697.0491,Medium
Twitter,viral_trends_dataset,2022-03-11,,4.0,0,Video,#Tech,115776,8923.0,61334,3270361.0,5.6885,Low
TikTok,viral_trends_dataset,2022-01-16,,6.0,1,Video,#Fitness,87051,1455.0,54840,534126.0,26.8375,Medium
TikTok,viral_trends_dataset,2023-06-05,,0.0,0,Video,#Comedy,268495,8547.0,57440,4126231.0,8.1062,Medium
YouTube,viral_trends_dataset,2023-07-29,,5.0,1,Text,#Tech,104079,25266.0,97157,4883178.0,4.6384,Medium
Instagram,viral_trends_dataset,2022-09-20,,1.0,0,Image,#Music,204875,12109.0,35997,1749951.0,14.4565,Low
TikTok,viral_trends_dataset,2023-12-29,,4.0,0,Video,#Comedy,384718,11247.0,41860,215435.0,203.2284,Medium
TikTok,viral_trends_dataset,2022-11-12,,5.0,1,Live,#Dance,489633,5827.0,74135,1166376.0,48.8346,Low
Instagram,viral_trends_dataset,2022-02-13,,6.0,1,Image,#Gaming,436110,43672.0,99307,4096709.0,14.1355,Medium
TikTok,viral_trends_dataset,2022-09-04,,6.0,1,Video,#Gaming,45442,47200.0,17114,4482940.0,2.4483,High
Instagram,viral_trends_dataset,2023-03-28,,1.0,0,Text,#Fashion,124969,6719.0,28636,183630.0,87.3082,Low
Instagram,viral_trends_dataset,2023-12-01,,4.0,0,Video,#Fitness,443977,5006.0,12624,1270114.0,36.3437,Medium
YouTube,viral_trends_dataset,2023-05-25,,3.0,0,Image,#Viral,95722,29707.0,26834,3869946.0,3.9345,Low
YouTube,viral_trends_dataset,2023-05-13,,5.0,1,Live,#Gaming,27747,49929.0,18462,4596667.0,2.0915,Medium
Instagram,viral_trends_dataset,2023-09-19,,1.0,0,Text,#Dance,142240,24089.0,4875,1253544.0,13.6576,Medium
Instagram,viral_trends_dataset,2022-12-22,,3.0,0,Video,#Music,469936,20186.0,5231,1581916.0,31.3135,Low
YouTube,viral_trends_dataset,2023-05-08,,0.0,0,Text,#Challenge,354527,10554.0,52194,2572752.0,16.219,Low
Instagram,viral_trends_dataset,2023-12-15,,4.0,0,Live,#Fitness,304604,32740.0,96372,1760362.0,24.6379,High
Instagram,viral_trends_dataset,2023-06-20,,1.0,0,Video,#Education,429022,34002.0,80506,2065185.0,26.3187,Medium
Twitter,viral_trends_dataset,2022-06-27,,0.0,0,Video,#Dance,187199,34043.0,28150,2321786.0,10.7414,High
Instagram,viral_trends_dataset,2022-10-04,,1.0,0,Image,#Viral,276597,22457.0,79599,1834220.0,20.6438,Low
YouTube,viral_trends_dataset,2022-05-28,,5.0,1,Video,#Fitness,118275,15628.0,97590,3627837.0,6.381,Medium
Twitter,viral_trends_dataset,2022-09-01,,3.0,0,Image,#Dance,422698,14943.0,91378,1869418.0,28.2986,High
YouTube,viral_trends_dataset,2023-07-30,,6.0,1,Image,#Dance,492053,850.0,70509,3319990.0,16.9703,Medium
Instagram,viral_trends_dataset,2022-10-10,,0.0,0,Text,#Music,135014,42886.0,42756,1401937.0,15.7394,High
Twitter,viral_trends_dataset,2022-01-18,,1.0,0,Video,#Tech,152047,29122.0,18783,3069341.0,6.5145,High
YouTube,viral_trends_dataset,2022-08-27,,5.0,1,Video,#Education,49155,27535.0,98931,4571329.0,3.8418,Low
Twitter,viral_trends_dataset,2022-02-07,,0.0,0,Live,#Viral,362421,6152.0,44888,3533891.0,11.6999,Low
TikTok,viral_trends_dataset,2023-08-09,,2.0,0,Video,#Education,412876,17235.0,73893,2967157.0,16.9861,Low
Twitter,viral_trends_dataset,2023-06-02,,4.0,0,Image,#Fashion,242509,36605.0,24840,2307580.0,13.172,Medium
Instagram,viral_trends_dataset,2023-08-24,,3.0,0,Live,#Viral,258979,31038.0,34138,538315.0,60.2166,Medium
YouTube,viral_trends_dataset,2022-04-26,,1.0,0,Video,#Tech,281538,25027.0,66575,2864531.0,13.0262,High
YouTube,viral_trends_dataset,2023-09-25,,0.0,0,Text,#Gaming,282674,13168.0,48887,4812846.0,7.1627,Medium
Twitter,viral_trends_dataset,2022-02-04,,4.0,0,Image,#Comedy,387248,36470.0,73957,4988430.0,9.9766,Medium
TikTok,viral_trends_dataset,2022-01-16,,6.0,1,Image,#Tech,417326,12583.0,92430,320458.0,162.9976,Low
TikTok,viral_trends_dataset,2023-11-23,,3.0,0,Live,#Music,74495,20363.0,51341,494177.0,29.5843,Medium
TikTok,viral_trends_dataset,2022-11-24,,3.0,0,Video,#Gaming,253167,2373.0,92950,2263835.0,15.3938,High
Instagram,viral_trends_dataset,2022-12-19,,0.0,0,Live,#Music,436598,11674.0,7615,2243545.0,20.3199,Medium
Instagram,viral_trends_dataset,2022-06-29,,2.0,0,Video,#Education,418903,42763.0,61845,1786017.0,29.3116,Medium
TikTok,viral_trends_dataset,2023-11-24,,4.0,0,Video,#Challenge,52138,10863.0,49038,2793453.0,4.0108,Medium
Twitter,viral_trends_dataset,2022-12-15,,3.0,0,Text,#Viral,61464,29370.0,87896,4561911.0,3.9179,Low
YouTube,viral_trends_dataset,2023-11-06,,0.0,0,Image,#Gaming,304395,6543.0,4335,4608473.0,6.8412,High
TikTok,viral_trends_dataset,2022-10-01,,5.0,1,Text,#Fitness,106952,31466.0,66241,2090020.0,9.7922,Low
TikTok,viral_trends_dataset,2022-12-26,,0.0,0,Image,#Challenge,83459,11510.0,90758,2954922.0,6.2853,Medium
TikTok,viral_trends_dataset,2022-11-23,,2.0,0,Video,#Comedy,83040,28713.0,51880,2972779.0,5.5044,High
YouTube,viral_trends_dataset,2023-09-11,,0.0,0,Text,#Challenge,297330,24425.0,86236,1149619.0,35.4892,Low
TikTok,viral_trends_dataset,2022-12-02,,4.0,0,Live,#Fitness,446765,10338.0,960,3654157.0,12.5354,Low
Twitter,viral_trends_dataset,2022-05-02,,0.0,0,Video,#Dance,366143,27510.0,43936,237146.0,184.523,Medium
Twitter,viral_trends_dataset,2023-05-21,,6.0,1,Video,#Challenge,93252,22110.0,89723,4822497.0,4.2527,Low
Instagram,viral_trends_dataset,2022-10-19,,2.0,0,Image,#Comedy,479772,35015.0,15896,4059730.0,13.0719,Medium
YouTube,viral_trends_dataset,2022-10-07,,4.0,0,Image,#Education,111106,11611.0,36968,1704415.0,9.3689,High
TikTok,viral_trends_dataset,2022-08-12,,4.0,0,Video,#Gaming,162049,27223.0,83886,1245862.0,21.9252,Low
Twitter,viral_trends_dataset,2023-10-22,,6.0,1,Video,#Gaming,464158,47080.0,44277,536923.0,103.4627,Low
YouTube,viral_trends_dataset,2022-02-16,,2.0,0,Image,#Tech,496755,20685.0,33448,540051.0,102.0067,Medium
YouTube,viral_trends_dataset,2023-05-18,,3.0,0,Image,#Tech,270046,31764.0,39624,2550618.0,13.3863,High
Instagram,viral_trends_dataset,2022-02-01,,1.0,0,Video,#Challenge,322516,21585.0,95255,3262707.0,13.466,High
Instagram,viral_trends_dataset,2022-02-23,,2.0,0,Image,#Music,238257,32469.0,87810,3707557.0,9.6704,Medium
YouTube,viral_trends_dataset,2023-09-28,,3.0,0,Image,#Fitness,314746,17368.0,69878,3789717.0,10.6074,Medium
YouTube,viral_trends_dataset,2023-03-30,,3.0,0,Video,#Fitness,27994,25446.0,52403,1980686.0,5.3438,Medium
TikTok,viral_trends_dataset,2023-05-19,,4.0,0,Live,#Fashion,479806,12873.0,15065,2133430.0,23.7994,High
TikTok,viral_trends_dataset,2023-01-18,,2.0,0,Video,#Gaming,211685,91.0,55025,3067711.0,8.6971,High
TikTok,viral_trends_dataset,2023-06-11,,6.0,1,Live,#Tech,496981,46462.0,33360,2412395.0,23.91,High
Instagram,viral_trends_dataset,2022-05-25,,2.0,0,Video,#Dance,321009,9754.0,10779,712815.0,47.9145,Low
Twitter,viral_trends_dataset,2022-08-29,,0.0,0,Text,#Education,494486,37093.0,84288,1582056.0,38.9283,Medium
Instagram,viral_trends_dataset,2022-03-28,,0.0,0,Text,#Education,396843,11487.0,98493,322957.0,156.932,Low
YouTube,viral_trends_dataset,2022-10-16,,6.0,1,Video,#Fitness,198754,36892.0,50261,4995243.0,5.7236,Medium
TikTok,viral_trends_dataset,2022-01-18,,1.0,0,Video,#Fashion,73518,5294.0,35146,3678890.0,3.0976,Medium
Instagram,viral_trends_dataset,2022-05-17,,1.0,0,Video,#Fitness,97823,5221.0,18276,2249841.0,5.3924,High
Instagram,viral_trends_dataset,2023-02-27,,0.0,0,Video,#Dance,409446,7598.0,92094,1684281.0,30.2288,High
TikTok,viral_trends_dataset,2022-04-28,,3.0,0,Video,#Music,21326,29430.0,82659,1873057.0,7.1228,High
YouTube,viral_trends_dataset,2023-12-23,,5.0,1,Image,#Gaming,264695,40287.0,92687,4400045.0,9.0378,Low
Twitter,viral_trends_dataset,2023-05-02,,1.0,0,Video,#Tech,96005,34742.0,37813,4295904.0,3.9237,High
TikTok,viral_trends_dataset,2022-05-13,,4.0,0,Live,#Education,32968,6451.0,51401,1325071.0,6.854,High
YouTube,viral_trends_dataset,2022-03-20,,6.0,1,Text,#Challenge,203395,33016.0,52047,655188.0,44.0268,High
Twitter,viral_trends_dataset,2023-05-21,,6.0,1,Video,#Education,377071,18967.0,94228,3918763.0,12.5107,Low
Instagram,viral_trends_dataset,2023-10-22,,6.0,1,Image,#Challenge,94516,6975.0,53191,990310.0,15.6196,Medium
Twitter,viral_trends_dataset,2023-04-28,,4.0,0,Live,#Challenge,144696,22126.0,32439,239932.0,83.0489,Low
TikTok,viral_trends_dataset,2022-03-04,,4.0,0,Video,#Viral,160508,14746.0,65534,1093638.0,22.0172,High
Instagram,viral_trends_dataset,2022-12-21,,2.0,0,Video,#Viral,130429,43576.0,41640,4459322.0,4.8358,High
Instagram,viral_trends_dataset,2022-11-10,,3.0,0,Image,#Comedy,463589,15106.0,77615,4856239.0,11.4556,Medium
Twitter,viral_trends_dataset,2023-07-25,,1.0,0,Image,#Dance,229751,44829.0,7248,180256.0,156.3487,Low
TikTok,viral_trends_dataset,2022-04-01,,4.0,0,Text,#Fitness,8333,1796.0,58793,3716784.0,1.8543,Low
Twitter,viral_trends_dataset,2023-03-29,,2.0,0,Image,#Tech,241186,19400.0,76623,2121741.0,15.893,Medium
Twitter,viral_trends_dataset,2023-10-08,,6.0,1,Image,#Comedy,426504,12223.0,12495,1491502.0,30.2529,Low
TikTok,viral_trends_dataset,2022-12-12,,0.0,0,Image,#Music,360210,199.0,45845,863776.0,47.0323,Medium
Instagram,viral_trends_dataset,2023-12-12,,1.0,0,Image,#Comedy,362241,711.0,15395,671118.0,56.3756,High
Twitter,viral_trends_dataset,2022-08-14,,6.0,1,Video,#Fashion,439661,776.0,38668,1732622.0,27.652,High
YouTube,viral_trends_dataset,2023-02-26,,6.0,1,Image,#Fitness,372509,992.0,62062,3944670.0,11.0418,Low
Twitter,viral_trends_dataset,2023-03-01,,2.0,0,Text,#Fitness,226063,28087.0,96093,4833726.0,7.2458,Medium
YouTube,viral_trends_dataset,2022-05-11,,2.0,0,Image,#Music,380810,25608.0,37630,1026032.0,43.2782,Medium
YouTube,viral_trends_dataset,2023-06-12,,0.0,0,Video,#Dance,307295,5092.0,68183,4106517.0,9.2675,High
YouTube,viral_trends_dataset,2022-06-01,,2.0,0,Image,#Tech,402001,16506.0,44542,2479066.0,18.6784,High
Twitter,viral_trends_dataset,2023-10-15,,6.0,1,Image,#Challenge,303500,26484.0,69530,4289404.0,9.314,High
Instagram,viral_trends_dataset,2022-08-04,,3.0,0,Text,#Comedy,53228,10009.0,671,4751448.0,1.345,High
YouTube,viral_trends_dataset,2023-08-18,,4.0,0,Text,#Gaming,64162,32333.0,48379,3416751.0,4.2401,High
Instagram,viral_trends_dataset,2023-12-21,,3.0,0,Live,#Challenge,399257,10368.0,28383,4727831.0,9.2645,Low
Twitter,viral_trends_dataset,2022-03-03,,3.0,0,Image,#Fitness,471908,21747.0,48103,3130764.0,17.3043,Medium
Instagram,viral_trends_dataset,2022-05-31,,1.0,0,Image,#Challenge,381334,35476.0,90166,735519.0,68.9277,Medium
TikTok,viral_trends_dataset,2022-11-10,,3.0,0,Image,#Dance,69782,16271.0,39001,515113.0,24.277,Low
TikTok,viral_trends_dataset,2022-12-03,,5.0,1,Video,#Music,82688,8999.0,35928,4632593.0,2.7547,Medium
YouTube,viral_trends_dataset,2023-05-16,,1.0,0,Video,#Education,229796,13069.0,94518,1763821.0,19.128,Medium
YouTube,viral_trends_dataset,2023-09-20,,2.0,0,Text,#Tech,129665,22743.0,13366,2579953.0,6.4255,Low
Instagram,viral_trends_dataset,2023-12-15,,4.0,0,Video,#Comedy,288436,5399.0,94297,3239663.0,11.9806,High
TikTok,viral_trends_dataset,2023-08-28,,0.0,0,Live,#Education,444617,49358.0,75286,2768113.0,20.5649,Low
Twitter,viral_trends_dataset,2022-08-23,,1.0,0,Video,#Gaming,186967,49580.0,80175,829927.0,38.1626,High
Instagram,viral_trends_dataset,2023-10-24,,1.0,0,Video,#Gaming,399114,19189.0,43028,4631785.0,9.9601,High
Instagram,viral_trends_dataset,2023-04-01,,5.0,1,Text,#Education,38803,25920.0,3269,3923269.0,1.733,High
Instagram,viral_trends_dataset,2022-09-12,,0.0,0,Text,#Comedy,237632,33795.0,16203,1684045.0,17.0797,Low
TikTok,viral_trends_dataset,2022-05-28,,5.0,1,Image,#Fitness,15777,15204.0,85487,4473700.0,2.6034,High
YouTube,viral_trends_dataset,2022-02-06,,6.0,1,Live,#Fitness,385332,6985.0,48139,3822229.0,11.5235,Low
Twitter,viral_trends_dataset,2023-03-20,,0.0,0,Text,#Fitness,394052,4553.0,7337,4253475.0,9.5438,High
YouTube,viral_trends_dataset,2023-11-05,,6.0,1,Text,#Fashion,130736,46374.0,42112,2829354.0,7.7481,Medium
Twitter,viral_trends_dataset,2023-03-01,,2.0,0,Text,#Music,120208,8875.0,84673,4577129.0,4.6701,High
YouTube,viral_trends_dataset,2023-11-04,,5.0,1,Video,#Comedy,103244,35429.0,46147,1194963.0,15.4666,High
Instagram,viral_trends_dataset,2023-10-26,,3.0,0,Image,#Gaming,325660,27761.0,50504,18259.0,2212.1967,Low
Twitter,viral_trends_dataset,2022-03-24,,3.0,0,Image,#Education,161524,20755.0,66774,4558750.0,5.4632,High
YouTube,viral_trends_dataset,2023-03-14,,1.0,0,Live,#Tech,270811,43610.0,8063,2624457.0,12.2876,Medium
YouTube,viral_trends_dataset,2023-11-30,,3.0,0,Video,#Gaming,73215,6135.0,60036,3810909.0,3.6576,High
Instagram,viral_trends_dataset,2022-07-25,,0.0,0,Video,#Tech,214403,45421.0,58405,2804201.0,11.3483,High
TikTok,viral_trends_dataset,2022-08-01,,0.0,0,Text,#Dance,420882,20919.0,50231,296962.0,165.6885,Low
TikTok,viral_trends_dataset,2023-03-30,,3.0,0,Video,#Challenge,388515,39653.0,29923,3678271.0,12.454,Medium
Instagram,viral_trends_dataset,2023-02-26,,6.0,1,Video,#Gaming,11737,22379.0,47228,3433826.0,2.3689,Medium
Instagram,viral_trends_dataset,2023-11-05,,6.0,1,Live,#Challenge,175697,31176.0,86610,807398.0,36.3492,Low
TikTok,viral_trends_dataset,2023-08-16,,2.0,0,Text,#Viral,155459,12480.0,92731,344152.0,75.7427,Low
Twitter,viral_trends_dataset,2022-03-06,,6.0,1,Image,#Fitness,145000,40154.0,70495,1595568.0,16.0224,Low
YouTube,viral_trends_dataset,2022-11-22,,1.0,0,Video,#Fitness,220230,29046.0,80297,2632783.0,12.518,Medium
TikTok,viral_trends_dataset,2023-06-13,,1.0,0,Image,#Dance,248785,26183.0,7800,2252242.0,12.555,Low
Twitter,viral_trends_dataset,2023-03-14,,1.0,0,Image,#Gaming,335223,24606.0,14017,2532021.0,14.7647,Low
YouTube,viral_trends_dataset,2023-06-07,,2.0,0,Video,#Challenge,417828,20440.0,36755,4138006.0,11.4795,High
Instagram,viral_trends_dataset,2022-12-18,,6.0,1,Video,#Tech,486650,46638.0,86108,4854421.0,12.7594,Medium
Twitter,viral_trends_dataset,2022-12-12,,0.0,0,Video,#Viral,295418,8393.0,61929,4066022.0,8.995,Low
YouTube,viral_trends_dataset,2023-07-03,,0.0,0,Live,#Music,280952,13703.0,42850,2007848.0,16.8093,High
TikTok,viral_trends_dataset,2022-06-20,,0.0,0,Live,#Fitness,395257,9123.0,25222,4321729.0,9.9405,High
YouTube,viral_trends_dataset,2022-04-23,,5.0,1,Live,#Dance,3213,12065.0,71922,111610.0,78.1292,Low
Instagram,viral_trends_dataset,2022-11-06,,6.0,1,Video,#Gaming,191738,42598.0,99853,2048086.0,16.3171,Low
Twitter,viral_trends_dataset,2023-06-18,,6.0,1,Image,#Fitness,456488,47979.0,26980,103478.0,513.5845,Low
Twitter,viral_trends_dataset,2022-02-24,,3.0,0,Image,#Music,140903,24491.0,8150,4894673.0,3.5456,Medium
Instagram,viral_trends_dataset,2023-02-19,,6.0,1,Video,#Gaming,355863,26180.0,94626,991012.0,48.0992,High
YouTube,viral_trends_dataset,2022-04-22,,4.0,0,Video,#Challenge,237516,41897.0,66323,20509.0,1685.777,Medium
YouTube,viral_trends_dataset,2023-04-18,,1.0,0,Image,#Tech,306082,1668.0,51502,1469953.0,24.4397,High
Instagram,viral_trends_dataset,2022-02-08,,1.0,0,Video,#Fitness,54523,11464.0,2152,1913736.0,3.5605,High
Instagram,viral_trends_dataset,2023-11-01,,2.0,0,Live,#Comedy,301571,30318.0,81786,4323.0,9569.1649,Low
YouTube,viral_trends_dataset,2023-01-12,,3.0,0,Video,#Fitness,44708,21899.0,57294,2911881.0,4.255,Low
YouTube,viral_trends_dataset,2023-04-03,,0.0,0,Video,#Comedy,316622,9555.0,64570,2206955.0,17.7053,Medium
YouTube,viral_trends_dataset,2022-12-16,,4.0,0,Live,#Challenge,197709,18735.0,97880,4574924.0,6.8706,Medium
YouTube,viral_trends_dataset,2022-09-25,,6.0,1,Video,#Gaming,499704,9319.0,34160,4910553.0,11.0615,Low
YouTube,viral_trends_dataset,2023-07-21,,4.0,0,Video,#Tech,490,593.0,80829,3101726.0,2.6409,High
Instagram,viral_trends_dataset,2023-02-17,,4.0,0,Video,#Comedy,117775,42936.0,50763,1664101.0,12.708,High
TikTok,viral_trends_dataset,2022-02-26,,5.0,1,Text,#Education,419969,42955.0,78050,2417241.0,22.3798,Low
TikTok,viral_trends_dataset,2022-01-07,,4.0,0,Image,#Viral,30695,16736.0,65435,2758290.0,4.0919,Low
Twitter,viral_trends_dataset,2023-08-12,,5.0,1,Image,#Gaming,215421,16581.0,41229,271748.0,100.5457,Low
YouTube,viral_trends_dataset,2023-08-28,,0.0,0,Video,#Viral,488602,10780.0,78927,1151377.0,50.2276,High
Twitter,viral_trends_dataset,2022-04-20,,2.0,0,Video,#Tech,97329,35799.0,81880,1188499.0,18.0907,Low
YouTube,viral_trends_dataset,2023-02-07,,1.0,0,Live,#Fitness,432818,33875.0,87238,1797416.0,30.8182,Low
YouTube,viral_trends_dataset,2022-10-01,,5.0,1,Video,#Gaming,298421,47285.0,27429,4334449.0,8.6086,Medium
YouTube,viral_trends_dataset,2022-09-15,,3.0,0,Video,#Viral,139325,21859.0,25425,4938299.0,3.7788,Medium
YouTube,viral_trends_dataset,2022-10-04,,1.0,0,Text,#Fashion,8738,19204.0,79929,4629556.0,2.3301,Low
Twitter,viral_trends_dataset,2022-08-16,,1.0,0,Image,#Viral,416290,21456.0,52552,4774320.0,10.2695,High
TikTok,viral_trends_dataset,2023-08-30,,2.0,0,Video,#Gaming,321619,47880.0,36084,2497597.0,16.2389,Low
YouTube,viral_trends_dataset,2023-08-10,,3.0,0,Video,#Comedy,475800,27910.0,43114,1882126.0,29.0535,Low
YouTube,viral_trends_dataset,2023-02-16,,3.0,0,Video,#Comedy,216370,17650.0,38625,1194460.0,22.8258,Medium
Twitter,viral_trends_dataset,2023-09-16,,5.0,1,Text,#Comedy,192496,17806.0,43325,1622856.0,15.6284,Low
Twitter,viral_trends_dataset,2022-09-30,,4.0,0,Text,#Gaming,96995,37607.0,8034,1301521.0,10.9592,Medium
YouTube,viral_trends_dataset,2023-07-06,,3.0,0,Video,#Dance,353065,19537.0,91917,4530295.0,10.2536,High
Instagram,viral_trends_dataset,2023-04-23,,6.0,1,Video,#Tech,472553,25351.0,83616,3642505.0,15.9648,Low
YouTube,viral_trends_dataset,2022-08-06,,5.0,1,Video,#Dance,447835,15675.0,93230,110017.0,506.0491,High
YouTube,viral_trends_dataset,2022-03-08,,1.0,0,Video,#Education,94611,27525.0,39828,558319.0,29.0092,Low
Instagram,viral_trends_dataset,2023-01-06,,4.0,0,Video,#Challenge,354616,29280.0,31544,797275.0,52.1075,High
Instagram,viral_trends_dataset,2022-01-13,,3.0,0,Video,#Tech,153532,27160.0,13633,1146819.0,16.9447,Medium
TikTok,viral_trends_dataset,2022-08-07,,6.0,1,Video,#Gaming,70605,43169.0,61789,3317315.0,5.2923,Low
TikTok,viral_trends_dataset,2023-12-08,,4.0,0,Live,#Dance,453454,23761.0,4373,243941.0,197.4199,Medium
YouTube,viral_trends_dataset,2022-02-19,,5.0,1,Image,#Tech,100963,29464.0,79384,2514764.0,8.3432,Medium
Instagram,viral_trends_dataset,2022-05-06,,4.0,0,Video,#Fitness,128560,43838.0,68871,4956932.0,4.8673,Medium
Twitter,viral_trends_dataset,2022-04-15,,4.0,0,Text,#Tech,184490,35734.0,46526,2131247.0,12.5161,High
Instagram,viral_trends_dataset,2023-02-08,,2.0,0,Video,#Viral,340105,11857.0,73373,1131722.0,37.583,Medium
YouTube,viral_trends_dataset,2022-06-01,,2.0,0,Video,#Tech,156803,2601.0,67252,2833025.0,8.0005,Low
TikTok,viral_trends_dataset,2022-09-25,,6.0,1,Video,#Fashion,363800,9705.0,86707,3587576.0,12.8279,High
Twitter,viral_trends_dataset,2022-10-09,,6.0,1,Image,#Gaming,174956,15443.0,57853,1942883.0,12.7775,Low
Twitter,viral_trends_dataset,2023-12-30,,5.0,1,Image,#Dance,249791,31083.0,34311,295323.0,106.7255,High
Twitter,viral_trends_dataset,2022-08-15,,0.0,0,Image,#Fitness,424733,26655.0,91384,57621.0,941.9691,Low
Twitter,viral_trends_dataset,2023-09-12,,1.0,0,Video,#Challenge,6093,30680.0,2414,720247.0,5.4408,Medium
YouTube,viral_trends_dataset,2022-08-04,,3.0,0,Video,#Dance,337567,19041.0,10161,841094.0,43.6062,High
Instagram,viral_trends_dataset,2023-01-01,,6.0,1,Text,#Comedy,57367,37567.0,19782,2851192.0,4.0234,Low
YouTube,viral_trends_dataset,2022-09-02,,4.0,0,Video,#Challenge,247208,23164.0,58688,416547.0,78.9971,Low
YouTube,viral_trends_dataset,2022-05-04,,2.0,0,Image,#Education,86411,20519.0,87917,238276.0,81.7737,Low
Twitter,viral_trends_dataset,2023-12-21,,3.0,0,Video,#Fitness,477204,30839.0,2549,3675226.0,13.8928,High
TikTok,viral_trends_dataset,2023-10-14,,5.0,1,Text,#Challenge,495293,22273.0,51511,543860.0,104.6367,High
YouTube,viral_trends_dataset,2023-12-30,,5.0,1,Live,#Education,427509,31997.0,7469,4025654.0,11.6,Low
Instagram,viral_trends_dataset,2023-09-08,,4.0,0,Live,#Viral,264013,25236.0,37812,3830274.0,8.5388,Low
Instagram,viral_trends_dataset,2022-01-19,,2.0,0,Image,#Fitness,471076,21460.0,43675,4277170.0,12.5366,Medium
Instagram,viral_trends_dataset,2023-02-26,,6.0,1,Video,#Music,28598,46074.0,85817,1586403.0,10.1165,Medium
TikTok,viral_trends_dataset,2023-01-24,,1.0,0,Video,#Dance,339941,34553.0,5979,914452.0,41.6067,High
